10.48522,-2.35902,0.07640,0.23610,0.10191,0.46767,0.00000
10.48522,-2.35902,0.07640,0.23610,0.10191,0.46767,0.00000
13.36978,-1.41390,0.56201,0.10187,-0.01592,0.11858,0.70356
2.47955,-1.42909,0.46775,0.06471,0.03975,0.11466,0.53408
0.77844,2.25021,-0.63443,0.05165,-0.04897,0.09295,0.23474
12.08355,2.26766,-0.70725,0.12906,0.01829,0.23803,0.60812
15.60931,1.14093,0.68938,0.12428,-0.02736,0.30156,0.00109
15.60931,1.14093,0.68938,0.12428,-0.02736,0.30156,0.00109
18.59775,0.71359,0.79427,0.35824,0.03049,0.08804,0.02866
18.59775,0.71359,0.79427,0.35824,0.03049,0.08804,0.02866
4.38544,-3.12902,0.04431,0.11182,0.00805,0.13795,0.02665
7.27625,-3.13690,0.08141,0.19098,-0.00156,0.14820,0.09144
14.77377,2.02267,-0.75167,0.07846,-0.00098,0.14051,0.86278
14.77377,2.02267,-0.75167,0.07846,-0.00098,0.14051,0.86278
2.42542,1.84050,-0.38957,0.27386,-0.02069,0.06092,0.54548
9.95697,1.85998,-0.43273,0.14101,0.00613,0.09069,0.97134
17.26129,2.27236,0.84664,0.13232,-0.03160,0.31631,0.05042
17.26129,2.27236,0.84664,0.13232,-0.03160,0.31631,0.05042
13.74869,-0.71754,0.39345,0.18747,0.04061,0.14787,0.40523
13.74869,-0.71754,0.39345,0.18747,0.04061,0.14787,0.40523
13.59063,-2.01108,-0.68930,0.28920,-0.13771,0.27919,0.02306
13.59063,-2.01108,-0.68930,0.28920,-0.13771,0.27919,0.02306
9.35572,-2.04721,0.46403,0.14730,-0.02051,0.15110,0.06993
3.04448,-2.06354,0.39853,0.22368,0.11565,0.28248,0.89210
13.16477,0.61246,-0.66114,0.28957,0.03919,0.22409,0.93125
13.16477,0.61246,-0.66114,0.28957,0.03919,0.22409,0.93125
15.96810,0.14309,0.39138,0.16583,0.00634,0.11458,0.89954
15.96810,0.14309,0.39138,0.16583,0.00634,0.11458,0.89954
15.03070,1.88235,0.65585,0.18956,0.01666,0.12025,0.29858
15.03070,1.88235,0.65585,0.18956,0.01666,0.12025,0.29858
13.43223,-1.27085,0.54610,0.18715,0.20823,0.65500,0.00000
13.43223,-1.27085,0.54610,0.18715,0.20823,0.65500,0.00000
11.83280,0.53992,0.22715,0.29462,-0.13859,0.28197,0.11365
11.83280,0.53992,0.22715,0.29462,-0.13859,0.28197,0.11365
2.55915,-2.48605,-0.66527,0.14488,-0.09399,0.30945,0.01221
14.63006,-2.50743,-0.73059,0.31232,-0.03494,0.22981,0.54780
4.81356,0.84139,0.84636,0.17105,-0.00136,0.26015,0.02148
7.16113,0.80583,0.83990,0.21561,-0.02072,0.34044,0.00000
14.58502,-0.66130,0.40550,0.29318,0.03775,0.15409,0.44916
14.58502,-0.66130,0.40550,0.29318,0.03775,0.15409,0.44916
17.69732,-1.16012,0.71723,0.22674,0.06107,0.14138,0.00000
17.69732,-1.16012,0.71723,0.22674,0.06107,0.14138,0.00000
12.88963,0.38213,0.57877,0.12819,-0.02437,0.11333,0.39427
2.02413,0.41719,0.49804,0.24407,0.12498,0.22942,0.68906
13.68996,0.35401,0.21055,0.13223,0.01244,0.06229,0.49666
13.68996,0.35401,0.21055,0.13223,0.01244,0.06229,0.49666
10.29553,-2.74260,0.51065,0.20479,-0.00541,0.10575,0.00186
6.73027,-2.75203,0.46628,0.18565,-0.02845,0.10183,0.53090
10.17695,2.65271,0.77844,0.25767,-0.01873,0.43675,0.00038
10.17695,2.65271,0.77844,0.25767,-0.01873,0.43675,0.00038
6.42518,1.01851,-0.28968,0.11865,-0.02636,0.05240,0.02239
5.52272,1.03483,-0.37701,0.12864,-0.02671,0.24176,0.66365
13.36656,-2.40521,-0.59663,0.31060,0.17350,0.47083,0.00000
13.36656,-2.40521,-0.59663,0.31060,0.17350,0.47083,0.00000
1.95833,2.61156,-0.14355,0.22495,-0.02711,0.13304,0.00986
9.22770,2.60662,-0.21141,0.12609,0.00956,0.08783,0.84581
3.44621,0.49352,-0.73602,0.24759,-0.00308,0.19581,0.94529
10.41000,0.50453,-0.79598,0.06436,-0.01886,0.09386,0.53641
7.35831,1.68030,0.47090,0.13554,-0.03288,0.28181,0.05355
6.34112,1.72030,0.43801,0.24374,0.00099,0.07895,0.71626
18.90546,0.93322,0.83058,0.28698,-0.15035,0.35390,0.00000
18.90546,0.93322,0.83058,0.28698,-0.15035,0.35390,0.00000
16.14008,-1.83414,-0.72948,0.17161,-0.01692,0.21208,0.29723
16.14008,-1.83414,-0.72948,0.17161,-0.01692,0.21208,0.29723
10.78270,0.68467,0.10371,0.21594,-0.14321,0.53729,0.00000
10.78270,0.68467,0.10371,0.21594,-0.14321,0.53729,0.00000
18.07998,1.94605,0.77955,0.18212,-0.03709,0.36576,0.00008
18.07998,1.94605,0.77955,0.18212,-0.03709,0.36576,0.00008
19.14375,0.86961,0.78397,0.19571,-0.05880,0.38326,0.00000
19.14375,0.86961,0.78397,0.19571,-0.05880,0.38326,0.00000
14.65593,-1.10513,-0.16930,0.27297,-0.01259,0.21654,0.66499
14.65593,-1.10513,-0.16930,0.27297,-0.01259,0.21654,0.66499
3.31548,2.76367,0.40454,0.07373,-0.00206,0.14207,0.65833
6.63049,2.80933,0.37787,0.08058,-0.00611,0.19649,0.92688
5.31456,-1.31387,-0.65753,0.06215,-0.00070,0.08162,0.85029
8.10201,-1.31941,-0.70318,0.12926,0.05406,0.22585,0.00363
11.27786,-0.97019,-0.17634,0.12981,0.00188,0.21888,0.29351
11.27786,-0.97019,-0.17634,0.12981,0.00188,0.21888,0.29351
11.52887,0.41557,-0.32166,0.28394,0.06164,0.18992,0.62219
11.52887,0.41557,-0.32166,0.28394,0.06164,0.18992,0.62219
15.70465,-0.67588,0.54676,0.11866,0.00533,0.43205,0.00000
15.70465,-0.67588,0.54676,0.11866,0.00533,0.43205,0.00000
15.31078,-0.90294,0.37421,0.15636,0.03193,0.27000,0.39903
15.31078,-0.90294,0.37421,0.15636,0.03193,0.27000,0.39903
10.84505,2.31052,-0.12390,0.30368,-0.09759,0.30879,0.24958
10.84505,2.31052,-0.12390,0.30368,-0.09759,0.30879,0.24958
1.81434,-2.70561,-0.44552,0.11580,-0.05713,0.18189,0.61168
10.55379,-2.71647,-0.51690,0.11100,0.00387,0.15341,0.72023
11.25453,-1.02686,0.63287,0.23417,0.00790,0.10075,0.84205
11.25453,-1.02686,0.63287,0.23417,0.00790,0.10075,0.84205
12.97809,2.67707,-0.04617,0.30814,0.04552,0.28573,0.00000
12.97809,2.67707,-0.04617,0.30814,0.04552,0.28573,0.00000
7.45024,-2.14319,0.51255,0.10682,0.00459,0.09015,0.55055
2.49589,-2.16027,0.55532,0.25587,-0.01257,0.05529,0.93573
11.85549,-2.07480,-0.27511,0.15823,-0.02670,0.44404,0.00000
11.85549,-2.07480,-0.27511,0.15823,-0.02670,0.44404,0.00000
9.30406,0.87681,-0.09228,0.10933,-0.02355,0.19631,0.00000
9.30406,0.87681,-0.09228,0.10933,-0.02355,0.19631,0.00000
10.69096,-3.03517,-0.05081,0.14242,-0.02793,0.46813,0.00000
10.69096,-3.03517,-0.05081,0.14242,-0.02793,0.46813,0.00000
7.95775,-1.64091,-0.16674,0.26226,-0.02971,0.09804,0.23096
6.39057,-1.64783,-0.24953,0.19324,-0.06554,0.30074,0.73450
20.15393,1.64397,0.84762,0.26092,0.09712,0.31481,0.54463
20.15393,1.64397,0.84762,0.26092,0.09712,0.31481,0.54463
12.94330,0.34655,-0.51879,0.28641,-0.00495,0.23796,0.83722
12.94330,0.34655,-0.51879,0.28641,-0.00495,0.23796,0.83722
7.84878,-0.57032,-0.52714,0.13075,0.01057,0.08218,0.36423
6.38915,-0.56916,-0.48831,0.14838,-0.00879,0.09758,0.98537
11.89336,2.51090,-0.52102,0.16384,0.01701,0.58069,0.00000
11.89336,2.51090,-0.52102,0.16384,0.01701,0.58069,0.00000
12.32652,1.25073,0.49885,0.29027,0.24934,0.70237,0.00000
12.32652,1.25073,0.49885,0.29027,0.24934,0.70237,0.00000
2.78490,2.69934,0.07286,0.25738,0.04677,0.22329,0.23019
5.68997,2.79417,0.02069,0.21787,0.00919,0.08194,0.50812
15.08030,-2.08642,0.35247,0.25719,0.18649,0.39323,0.00000
15.08030,-2.08642,0.35247,0.25719,0.18649,0.39323,0.00000
17.69843,-2.33369,-0.51930,0.28109,-0.14977,0.22913,0.28392
17.69843,-2.33369,-0.51930,0.28109,-0.14977,0.22913,0.28392
7.53258,-2.00787,0.58386,0.16327,-0.02569,0.07578,0.66181
3.07761,-2.02402,0.49378,0.09116,0.02088,0.19854,0.52415
7.17153,-2.78119,0.28267,0.08251,-0.00195,0.12512,0.95716
7.13865,-2.78849,0.34175,0.12175,0.01057,0.11220,0.78902
16.44621,-0.42444,-0.75756,0.11951,-0.00600,0.30453,0.26345
16.44621,-0.42444,-0.75756,0.11951,-0.00600,0.30453,0.26345
5.67252,-3.03013,0.39462,0.05477,0.00645,0.12441,0.71826
3.99208,-3.03618,0.43514,0.12489,-0.03193,0.12475,0.05981
12.20060,-2.24721,-0.19995,0.11164,0.01477,0.31351,0.41244
12.20060,-2.24721,-0.19995,0.11164,0.01477,0.31351,0.41244
16.77678,2.98017,-0.52923,0.11038,0.01297,0.14009,0.00397
16.77678,2.98017,-0.52923,0.11038,0.01297,0.14009,0.00397
10.50481,3.07058,0.16635,0.30132,0.00723,0.18665,0.02577
10.50481,3.07058,0.16635,0.30132,0.00723,0.18665,0.02577
8.25752,2.03328,-0.67309,0.23324,-0.01125,0.10730,0.67771
9.65823,2.08742,-0.66914,0.32322,-0.00476,0.15826,0.26415
19.77338,2.03754,0.73553,0.26672,-0.04207,0.50695,0.00000
19.77338,2.03754,0.73553,0.26672,-0.04207,0.50695,0.00000
15.29216,-0.83500,0.85491,0.26879,-0.00389,0.10683,0.88147
0.39284,-0.87023,0.79936,0.02831,-0.00049,0.17694,1.00000
13.28412,-3.12675,-0.28176,0.12150,0.01998,0.23836,0.00000
13.28412,-3.12675,-0.28176,0.12150,0.01998,0.23836,0.00000
15.03159,-3.12196,0.04479,0.21602,0.02321,0.12394,0.29048
15.03159,-3.12196,0.04479,0.21602,0.02321,0.12394,0.29048
2.75876,1.43484,-0.41600,0.00550,-0.00525,0.04931,0.36124
9.91832,1.45718,-0.47173,0.10340,-0.01082,0.27458,0.23236
12.55528,0.91075,-0.57371,0.30030,-0.19935,0.42126,0.00000
12.55528,0.91075,-0.57371,0.30030,-0.19935,0.42126,0.00000
15.08060,-2.11932,0.75404,0.26618,-0.04751,0.22926,0.00000
15.08060,-2.11932,0.75404,0.26618,-0.04751,0.22926,0.00000
5.25240,-0.69014,-0.20845,0.20238,0.00259,0.07656,0.99610
5.25240,-0.69014,-0.20845,0.20238,0.00259,0.07656,0.99610
12.71655,-0.37421,-0.22446,0.12889,-0.04303,0.46783,0.00000
12.71655,-0.37421,-0.22446,0.12889,-0.04303,0.46783,0.00000
13.03734,-0.96036,0.42887,0.21360,0.03215,0.19677,0.57271
13.03734,-0.96036,0.42887,0.21360,0.03215,0.19677,0.57271
10.66218,2.89116,-0.19194,0.13266,0.02271,0.53884,0.00000
10.66218,2.89116,-0.19194,0.13266,0.02271,0.53884,0.00000
12.97440,2.14311,-0.16388,0.14092,0.00398,0.10014,0.15324
12.97440,2.14311,-0.16388,0.14092,0.00398,0.10014,0.15324
15.35922,0.60310,0.68509,0.15026,0.09518,0.45695,0.00000
15.35922,0.60310,0.68509,0.15026,0.09518,0.45695,0.00000
11.28057,1.96646,-0.51829,0.29412,0.13170,0.22584,0.04192
11.28057,1.96646,-0.51829,0.29412,0.13170,0.22584,0.04192
15.24169,1.00407,-0.56892,0.25659,-0.10746,0.27742,0.53102
15.24169,1.00407,-0.56892,0.25659,-0.10746,0.27742,0.53102
9.06275,1.74391,0.68280,0.31750,0.01189,0.21187,0.24337
5.38968,1.76183,0.62218,0.14809,-0.01708,0.15552,0.37059
10.54762,-2.25315,-0.02884,0.19187,-0.02356,0.32343,0.04475
10.54762,-2.25315,-0.02884,0.19187,-0.02356,0.32343,0.04475
17.82154,-2.86404,-0.74359,0.16453,0.01443,0.15537,0.00000
17.82154,-2.86404,-0.74359,0.16453,0.01443,0.15537,0.00000
3.14970,1.64404,-0.31215,0.35332,-0.00334,0.09255,0.01192
8.94954,1.66991,-0.39489,0.28169,-0.02333,0.22479,0.15715
11.17460,-1.91374,-0.30321,0.29874,0.17784,0.58390,0.00000
11.17460,-1.91374,-0.30321,0.29874,0.17784,0.58390,0.00000
5.67874,-1.07082,-0.32352,0.10324,-0.01357,0.24515,0.96073
6.33559,-1.10673,-0.35682,0.31786,-0.05754,0.18284,0.00554
11.54290,-2.77812,0.02806,0.17099,-0.06632,0.34270,0.00411
11.54290,-2.77812,0.02806,0.17099,-0.06632,0.34270,0.00411
8.25759,2.46289,0.78201,0.14987,0.00595,0.23320,0.46942
6.22542,2.46516,0.72310,0.06636,0.00201,0.08572,0.83562
10.03079,-1.27317,0.00261,0.23184,0.12576,0.26845,0.00346
10.03079,-1.27317,0.00261,0.23184,0.12576,0.26845,0.00346
14.53087,2.03502,0.14087,0.30259,-0.04908,0.67280,0.00000
14.53087,2.03502,0.14087,0.30259,-0.04908,0.67280,0.00000
5.22777,0.79573,-0.20136,0.12627,0.01854,0.26646,0.03601
7.19327,0.79650,-0.15540,0.10921,-0.00400,0.16684,0.00350
13.59970,-2.28344,-0.69297,0.32302,0.08847,0.26562,0.00000
13.59970,-2.28344,-0.69297,0.32302,0.08847,0.26562,0.00000
9.56581,0.26306,-0.65993,0.13929,-0.02984,0.21818,0.51395
9.56581,0.26306,-0.65993,0.13929,-0.02984,0.21818,0.51395
0.40451,2.82789,-0.76962,0.10096,0.01669,0.01848,1.00000
18.35299,2.81530,-0.82853,0.18555,-0.00281,0.22763,0.46576
12.59219,-2.16145,-0.22937,0.31050,-0.05162,0.21488,0.01016
12.59219,-2.16145,-0.22937,0.31050,-0.05162,0.21488,0.01016
13.04969,1.92361,-0.02505,0.23709,-0.01260,0.22822,0.00000
13.04969,1.92361,-0.02505,0.23709,-0.01260,0.22822,0.00000
3.40180,-2.87327,0.37011,0.24931,0.00994,0.14679,0.93570
5.61222,-2.93124,0.27428,0.06560,0.01401,0.27245,0.92615
14.14205,-3.13045,0.66855,0.10527,-0.00455,0.15889,0.14105
14.14205,-3.13045,0.66855,0.10527,-0.00455,0.15889,0.14105
16.44992,-1.96539,0.80842,0.28743,0.08275,0.30093,0.00000
16.44992,-1.96539,0.80842,0.28743,0.08275,0.30093,0.00000
11.57758,1.17448,0.32095,0.20038,0.13285,0.59939,0.00000
11.57758,1.17448,0.32095,0.20038,0.13285,0.59939,0.00000
10.83568,0.84931,0.11557,0.17853,0.06095,0.16384,0.00000
10.83568,0.84931,0.11557,0.17853,0.06095,0.16384,0.00000
15.30517,-2.21130,-0.30806,0.22026,-0.01620,0.16170,0.00849
15.30517,-2.21130,-0.30806,0.22026,-0.01620,0.16170,0.00849
12.18849,-2.40327,0.22451,0.31178,-0.17070,0.35052,0.06390
12.18849,-2.40327,0.22451,0.31178,-0.17070,0.35052,0.06390
16.30767,2.39711,-0.68521,0.13203,-0.01307,0.27152,0.94530
16.30767,2.39711,-0.68521,0.13203,-0.01307,0.27152,0.94530
16.16064,3.01771,0.63768,0.29700,0.07845,0.24897,0.52411
